Job_Number,Category,# Total,# Complete,# In Process,# Not Started,% Complete,% Complete (Text),CategorySortOrder
12538-05,Outside Service Routing,0,0,0,0,0.0,0%,3
12545-06,Outside Service Routing,0,0,0,0,0.0,0%,3
12545-07,Outside Service Routing,0,0,0,0,0.0,0%,3
12545-08,Outside Service Routing,0,0,0,0,0.0,0%,3
12546D-05,Outside Service Routing,0,0,0,0,0.0,0%,3
12555-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12558-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12559-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12562B-04,Outside Service Routing,0,0,0,0,0.0,0%,3
12562B-05,Outside Service Routing,0,0,0,0,0.0,0%,3
12562B-06,Outside Service Routing,0,0,0,0,0.0,0%,3
12490-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12490-04,Outside Service Routing,0,0,0,0,0.0,0%,3
12490-05,Outside Service Routing,0,0,0,0,0.0,0%,3
12490-08,Outside Service Routing,0,0,0,0,0.0,0%,3
12492-04,Outside Service Routing,0,0,0,0,0.0,0%,3
12493-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12499-02,Outside Service Routing,0,0,0,0,0.0,0%,3
12504A-04,Outside Service Routing,0,0,0,0,0.0,0%,3
12504B-06,Outside Service Routing,0,0,0,0,0.0,0%,3
12512-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12515-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-04,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-06,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-10,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-11,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-14,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-23,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-25,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-26,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-32,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-44,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-46,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-50,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-52,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-53,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-60,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-61,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-63,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-75,Outside Service Routing,0,0,0,0,0.0,0%,3
12516-78,Outside Service Routing,0,0,0,0,0.0,0%,3
12522B-04,Outside Service Routing,0,0,0,0,0.0,0%,3
12522E-07,Outside Service Routing,0,0,0,0,0.0,0%,3
12526-12,Outside Service Routing,0,0,0,0,0.0,0%,3
12529-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12529-02,Outside Service Routing,0,0,0,0,0.0,0%,3
12530-02,Outside Service Routing,0,0,0,0,0.0,0%,3
12538-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12538-06,Outside Service Routing,0,0,0,0,0.0,0%,3
12538-07,Outside Service Routing,0,0,0,0,0.0,0%,3
12538-08,Outside Service Routing,0,0,0,0,0.0,0%,3
12543 SBIR-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12544D-05,Outside Service Routing,0,0,0,0,0.0,0%,3
12545-02,Outside Service Routing,0,0,0,0,0.0,0%,3
12545-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12549-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12559-02,Outside Service Routing,0,0,0,0,0.0,0%,3
12562B-02,Outside Service Routing,0,0,0,0,0.0,0%,3
12562B-07,Outside Service Routing,0,0,0,0,0.0,0%,3
12562B-08,Outside Service Routing,0,0,0,0,0.0,0%,3
12565-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12566-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-02,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-07,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-08,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-09,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-10,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-11,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-12,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-13,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-18,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-19,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-21,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-23,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-24,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-26,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-31,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-32,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-33,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-38,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-39,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-40,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-41,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-46,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-47,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-48,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-50,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-51,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-52,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-57,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-58,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-60,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-61,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-66,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-67,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-68,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-69,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-73,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-74,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-75,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-76,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-81,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-82,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-83,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-84,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-88,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-89,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-90,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-92,Outside Service Routing,0,0,0,0,0.0,0%,3
12569-02,Outside Service Routing,0,0,0,0,0.0,0%,3
12569-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12569-04,Outside Service Routing,0,0,0,0,0.0,0%,3
12569-05,Outside Service Routing,0,0,0,0,0.0,0%,3
12573A-02,Outside Service Routing,0,0,0,0,0.0,0%,3
12573A-08,Outside Service Routing,0,0,0,0,0.0,0%,3
12573A-09,Outside Service Routing,0,0,0,0,0.0,0%,3
12573A-11,Outside Service Routing,0,0,0,0,0.0,0%,3
12573A-14,Outside Service Routing,0,0,0,0,0.0,0%,3
12573B-05,Outside Service Routing,0,0,0,0,0.0,0%,3
12573B-08,Outside Service Routing,0,0,0,0,0.0,0%,3
12573B-11,Outside Service Routing,0,0,0,0,0.0,0%,3
12573B-12,Outside Service Routing,0,0,0,0,0.0,0%,3
12573B-14,Outside Service Routing,0,0,0,0,0.0,0%,3
12574-02,Outside Service Routing,0,0,0,0,0.0,0%,3
12575-02,Outside Service Routing,0,0,0,0,0.0,0%,3
12577-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12577-04,Outside Service Routing,0,0,0,0,0.0,0%,3
12585-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12595A-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12595B-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12595B-02,Outside Service Routing,0,0,0,0,0.0,0%,3
12595B-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12597-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12597-08,Outside Service Routing,0,0,0,0,0.0,0%,3
12597-09,Outside Service Routing,0,0,0,0,0.0,0%,3
12598B-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12598B-05,Outside Service Routing,0,0,0,0,0.0,0%,3
12598B-06,Outside Service Routing,0,0,0,0,0.0,0%,3
7051-02,Outside Service Routing,0,0,0,0,0.0,0%,3
7051-03,Outside Service Routing,0,0,0,0,0.0,0%,3
7051-04,Outside Service Routing,0,0,0,0,0.0,0%,3
7057-01,Outside Service Routing,0,0,0,0,0.0,0%,3
7057-02,Outside Service Routing,0,0,0,0,0.0,0%,3
7058-01,Outside Service Routing,0,0,0,0,0.0,0%,3
7062-01,Outside Service Routing,0,0,0,0,0.0,0%,3
7071-01,Outside Service Routing,0,0,0,0,0.0,0%,3
7082-04,Outside Service Routing,0,0,0,0,0.0,0%,3
7084-01,Outside Service Routing,0,0,0,0,0.0,0%,3
7084-02,Outside Service Routing,0,0,0,0,0.0,0%,3
7084-03,Outside Service Routing,0,0,0,0,0.0,0%,3
99999-01,Outside Service Routing,0,0,0,0,0.0,0%,3
99999-03,Outside Service Routing,0,0,0,0,0.0,0%,3
99999-08,Outside Service Routing,0,0,0,0,0.0,0%,3
99999-09,Outside Service Routing,0,0,0,0,0.0,0%,3
MK45 EVALUATION-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12563-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12565-02,Outside Service Routing,0,0,0,0,0.0,0%,3
12565-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-04,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-05,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-06,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-14,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-15,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-16,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-17,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-20,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-22,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-25,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-27,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-28,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-29,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-30,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-34,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-35,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-36,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-37,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-42,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-43,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-44,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-45,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-49,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-53,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-54,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-55,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-56,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-59,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-62,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-63,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-64,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-65,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-70,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-71,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-72,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-77,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-78,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-79,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-80,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-85,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-86,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-87,Outside Service Routing,0,0,0,0,0.0,0%,3
12568-91,Outside Service Routing,0,0,0,0,0.0,0%,3
12569-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12573A-04,Outside Service Routing,0,0,0,0,0.0,0%,3
12573A-06,Outside Service Routing,0,0,0,0,0.0,0%,3
12573A-12,Outside Service Routing,0,0,0,0,0.0,0%,3
12573B-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12573B-09,Outside Service Routing,0,0,0,0,0.0,0%,3
12573B-15,Outside Service Routing,0,0,0,0,0.0,0%,3
12574-06,Outside Service Routing,0,0,0,0,0.0,0%,3
12575-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12575-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12577-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12577-02,Outside Service Routing,0,0,0,0,0.0,0%,3
12581-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12582-04,Outside Service Routing,0,0,0,0,0.0,0%,3
12582-05,Outside Service Routing,0,0,0,0,0.0,0%,3
12591-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12595B-04,Outside Service Routing,0,0,0,0,0.0,0%,3
12596F-06,Outside Service Routing,0,0,0,0,0.0,0%,3
12596F-07,Outside Service Routing,0,0,0,0,0.0,0%,3
12596F-08,Outside Service Routing,0,0,0,0,0.0,0%,3
12596G-07,Outside Service Routing,0,0,0,0,0.0,0%,3
12596G-08,Outside Service Routing,0,0,0,0,0.0,0%,3
12596G-09,Outside Service Routing,0,0,0,0,0.0,0%,3
12597-04,Outside Service Routing,0,0,0,0,0.0,0%,3
12597-05,Outside Service Routing,0,0,0,0,0.0,0%,3
12598B-07,Outside Service Routing,0,0,0,0,0.0,0%,3
12598C-03,Outside Service Routing,0,0,0,0,0.0,0%,3
12600-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12603-01,Outside Service Routing,0,0,0,0,0.0,0%,3
4516-01,Outside Service Routing,0,0,0,0,0.0,0%,3
4516-02,Outside Service Routing,0,0,0,0,0.0,0%,3
7065-02,Outside Service Routing,0,0,0,0,0.0,0%,3
7068-01,Outside Service Routing,0,0,0,0,0.0,0%,3
7082-03,Outside Service Routing,0,0,0,0,0.0,0%,3
7082-05,Outside Service Routing,0,0,0,0,0.0,0%,3
8000-01,Outside Service Routing,0,0,0,0,0.0,0%,3
8000-02,Outside Service Routing,0,0,0,0,0.0,0%,3
99999-02,Outside Service Routing,0,0,0,0,0.0,0%,3
99999-05,Outside Service Routing,0,0,0,0,0.0,0%,3
99999-07,Outside Service Routing,0,0,0,0,0.0,0%,3
RMA10129-NGC-01,Outside Service Routing,0,0,0,0,0.0,0%,3
RMA10130-NGC-01,Outside Service Routing,0,0,0,0,0.0,0%,3
12433-32,Material,0,0,0,0,0.0,0%,1
12393-112,Material,0,0,0,0,0.0,0%,1
12433-214,Material,0,0,0,0,0.0,0%,1
7065-02,Material,0,0,0,0,0.0,0%,1
12318C-88,Material,0,0,0,0,0.0,0%,1
7074-01,Material,0,0,0,0,0.0,0%,1
12278B-73,Material,0,0,0,0,0.0,0%,1
11582A-111,Material,0,0,0,0,0.0,0%,1
12393-FA-115,Material,0,0,0,0,0.0,0%,1
12414-29,Material,0,0,0,0,0.0,0%,1
12441-56,Material,0,0,0,0,0.0,0%,1
12574-06,Material,0,0,0,0,0.0,0%,1
11582A-133,Material,0,0,0,0,0.0,0%,1
12050-453,Material,0,0,0,0,0.0,0%,1
12393-FA-180,Material,0,0,0,0,0.0,0%,1
11582D-94,Material,0,0,0,0,0.0,0%,1
12393-FA-137,Material,0,0,0,0,0.0,0%,1
12050-13,Material,0,0,0,0,0.0,0%,1
12453-118,Material,0,0,0,0,0.0,0%,1
12208-12,Material,0,0,0,0,0.0,0%,1
12050-459,Material,0,0,0,0,0.0,0%,1
12328-113,Material,0,0,0,0,0.0,0%,1
12433-09,Material,0,0,0,0,0.0,0%,1
12434-333,Material,0,0,0,0,0.0,0%,1
11582A-51,Material,0,0,0,0,0.0,0%,1
12278B-94,Material,0,0,0,0,0.0,0%,1
12434-300,Material,0,0,0,0,0.0,0%,1
11582D-87,Material,0,0,0,0,0.0,0%,1
12453-37,Material,0,0,0,0,0.0,0%,1
12318C-136,Material,0,0,0,0,0.0,0%,1
12441-23,Material,0,0,0,0,0.0,0%,1
12393-FA-152,Material,0,0,0,0,0.0,0%,1
12301-11,Material,0,0,0,0,0.0,0%,1
12328-149,Material,0,0,0,0,0.0,0%,1
12414-25,Material,0,0,0,0,0.0,0%,1
12328-57,Material,0,0,0,0,0.0,0%,1
12318C-48,Material,0,0,0,0,0.0,0%,1
12328-83,Material,0,0,0,0,0.0,0%,1
11582A-94,Material,0,0,0,0,0.0,0%,1
10893-0004-52,Material,0,0,0,0,0.0,0%,1
11582D-45,Material,0,0,0,0,0.0,0%,1
11582D-183,Material,0,0,0,0,0.0,0%,1
12453-14,Material,0,0,0,0,0.0,0%,1
7058-01,Material,0,0,0,0,0.0,0%,1
11582D-09,Material,0,0,0,0,0.0,0%,1
12450B-10,Material,0,0,0,0,0.0,0%,1
12434-122,Material,0,0,0,0,0.0,0%,1
7082-04,Material,0,0,0,0,0.0,0%,1
11582D-119,Material,0,0,0,0,0.0,0%,1
12328-319,Material,0,0,0,0,0.0,0%,1
12453-19,Material,0,0,0,0,0.0,0%,1
12393-09,Material,0,0,0,0,0.0,0%,1
12453-107,Material,0,0,0,0,0.0,0%,1
7051-04,Material,0,0,0,0,0.0,0%,1
11862C-59,Material,0,0,0,0,0.0,0%,1
12453-29,Material,0,0,0,0,0.0,0%,1
12433-291,Material,0,0,0,0,0.0,0%,1
12474Q-20,Material,0,0,0,0,0.0,0%,1
12393-FA-38,Material,0,0,0,0,0.0,0%,1
12434-322,Material,0,0,0,0,0.0,0%,1
12450A-81,Material,0,0,0,0,0.0,0%,1
12433-327,Material,0,0,0,0,0.0,0%,1
11582A-82,Material,0,0,0,0,0.0,0%,1
10889-0003-134,Material,0,0,0,0,0.0,0%,1
12393-FA-118,Material,0,0,0,0,0.0,0%,1
12318C-61,Material,0,0,0,0,0.0,0%,1
12278B-05,Material,0,0,0,0,0.0,0%,1
12433-82,Material,0,0,0,0,0.0,0%,1
12393-181,Material,0,0,0,0,0.0,0%,1
12393-02,Material,0,0,0,0,0.0,0%,1
7067-01,Material,0,0,0,0,0.0,0%,1
12375-0001-02,Material,0,0,0,0,0.0,0%,1
12453-06,Material,0,0,0,0,0.0,0%,1
12434-307,Material,0,0,0,0,0.0,0%,1
12434-340,Material,0,0,0,0,0.0,0%,1
11582A-50,Material,0,0,0,0,0.0,0%,1
11582D-06,Material,0,0,0,0,0.0,0%,1
11582D-114,Material,0,0,0,0,0.0,0%,1
10889-0003-118,Material,0,0,0,0,0.0,0%,1
12433-323,Material,0,0,0,0,0.0,0%,1
12387-08,Material,0,0,0,0,0.0,0%,1
12050-472,Material,0,0,0,0,0.0,0%,1
11582A-181,Material,0,0,0,0,0.0,0%,1
12278B-74,Material,0,0,0,0,0.0,0%,1
11862C-166,Material,0,0,0,0,0.0,0%,1
12318C-123,Material,0,0,0,0,0.0,0%,1
11582D-71,Material,0,0,0,0,0.0,0%,1
12393-08,Material,0,0,0,0,0.0,0%,1
12393-171,Material,0,0,0,0,0.0,0%,1
12208-13,Material,0,0,0,0,0.0,0%,1
12453-79,Material,0,0,0,0,0.0,0%,1
7062-02,Material,0,0,0,0,0.0,0%,1
11582D-15,Material,0,0,0,0,0.0,0%,1
12433-303,Material,0,0,0,0,0.0,0%,1
12450B-17,Material,0,0,0,0,0.0,0%,1
11582D-137,Material,0,0,0,0,0.0,0%,1
7052-01,Material,0,0,0,0,0.0,0%,1
12050-480,Material,0,0,0,0,0.0,0%,1
12453-106,Material,0,0,0,0,0.0,0%,1
12393-FA-140,Material,0,0,0,0,0.0,0%,1
12260-16,Material,0,0,0,0,0.0,0%,1
12492-07,Material,0,0,0,0,0.0,0%,1
12474C-29,Material,0,0,0,0,0.0,0%,1
12260-51,Material,0,0,0,0,0.0,0%,1
11582A-190,Material,0,0,0,0,0.0,0%,1
12393-92,Material,0,0,0,0,0.0,0%,1
12474Q-35,Material,0,0,0,0,0.0,0%,1
10893-0004-68,Material,0,0,0,0,0.0,0%,1
11582A-170,Material,0,0,0,0,0.0,0%,1
10889-0003-14,Material,0,0,0,0,0.0,0%,1
11582A-91,Material,0,0,0,0,0.0,0%,1
11582A-165,Material,0,0,0,0,0.0,0%,1
11862C-37,Material,0,0,0,0,0.0,0%,1
12450A-179,Material,0,0,0,0,0.0,0%,1
12433-349,Material,0,0,0,0,0.0,0%,1
12050-419,Material,0,0,0,0,0.0,0%,1
11582A-47,Material,0,0,0,0,0.0,0%,1
12453-111,Material,0,0,0,0,0.0,0%,1
12530-03,Material,0,0,0,0,0.0,0%,1
12260-04,Material,0,0,0,0,0.0,0%,1
11582A-21,Material,0,0,0,0,0.0,0%,1
11582D-54,Material,0,0,0,0,0.0,0%,1
12434-220,Material,0,0,0,0,0.0,0%,1
11582A-56,Material,0,0,0,0,0.0,0%,1
12393-FA-87,Material,0,0,0,0,0.0,0%,1
12433-253,Material,0,0,0,0,0.0,0%,1
12433-347,Material,0,0,0,0,0.0,0%,1
12303A-11,Material,0,0,0,0,0.0,0%,1
11582D-108,Material,0,0,0,0,0.0,0%,1
12433-104,Material,0,0,0,0,0.0,0%,1
12393-FA-125,Material,0,0,0,0,0.0,0%,1
12433-47,Material,0,0,0,0,0.0,0%,1
11582A-63,Material,0,0,0,0,0.0,0%,1
11582A-07,Material,0,0,0,0,0.0,0%,1
12393-FA-162,Material,0,0,0,0,0.0,0%,1
12433-111,Material,0,0,0,0,0.0,0%,1
12407-03,Material,0,0,0,0,0.0,0%,1
10893-0004-82,Material,0,0,0,0,0.0,0%,1
11582D-163,Material,0,0,0,0,0.0,0%,1
12434-144,Material,0,0,0,0,0.0,0%,1
12450A-185,Material,0,0,0,0,0.0,0%,1
12598B-04,Material,0,0,0,0,0.0,0%,1
12453-77,Material,0,0,0,0,0.0,0%,1
11582D-26,Material,0,0,0,0,0.0,0%,1
12433-54,Material,0,0,0,0,0.0,0%,1
12398C-0001-05,Material,0,0,0,0,0.0,0%,1
12474C-17,Material,0,0,0,0,0.0,0%,1
11582A-161,Material,0,0,0,0,0.0,0%,1
12414-11,Material,0,0,0,0,0.0,0%,1
12434-120,Material,0,0,0,0,0.0,0%,1
12516-24,Material,0,0,0,0,0.0,0%,1
11582D-47,Material,0,0,0,0,0.0,0%,1
11582D-200,Material,0,0,0,0,0.0,0%,1
12434-119,Material,0,0,0,0,0.0,0%,1
12301-30,Material,0,0,0,0,0.0,0%,1
12434-180,Material,0,0,0,0,0.0,0%,1
12453-120,Material,0,0,0,0,0.0,0%,1
12328-418,Material,0,0,0,0,0.0,0%,1
12474J-41,Material,0,0,0,0,0.0,0%,1
12318C-126,Material,0,0,0,0,0.0,0%,1
12450A-175,Material,0,0,0,0,0.0,0%,1
12538-06,Material,0,0,0,0,0.0,0%,1
11582A-145,Material,0,0,0,0,0.0,0%,1
12450A-77,Material,0,0,0,0,0.0,0%,1
12490-21,Material,0,0,0,0,0.0,0%,1
11582D-145,Material,0,0,0,0,0.0,0%,1
11862C-202,Material,0,0,0,0,0.0,0%,1
11582A-211,Material,0,0,0,0,0.0,0%,1
12318C-166,Material,0,0,0,0,0.0,0%,1
12433-316,Material,0,0,0,0,0.0,0%,1
12393-47,Material,0,0,0,0,0.0,0%,1
12434-107,Material,0,0,0,0,0.0,0%,1
12433-330,Material,0,0,0,0,0.0,0%,1
12474C-30,Material,0,0,0,0,0.0,0%,1
11582D-27,Material,0,0,0,0,0.0,0%,1
12433-59,Material,0,0,0,0,0.0,0%,1
11582A-118,Material,0,0,0,0,0.0,0%,1
11582A-02,Material,0,0,0,0,0.0,0%,1
12474C-27,Material,0,0,0,0,0.0,0%,1
12318C-35,Material,0,0,0,0,0.0,0%,1
12278B-91,Material,0,0,0,0,0.0,0%,1
12414-36,Material,0,0,0,0,0.0,0%,1
12453-100,Material,0,0,0,0,0.0,0%,1
12278B-49,Material,0,0,0,0,0.0,0%,1
12433-120,Material,0,0,0,0,0.0,0%,1
11582D-106,Material,0,0,0,0,0.0,0%,1
12050-265,Material,0,0,0,0,0.0,0%,1
12474C-07,Material,0,0,0,0,0.0,0%,1
12414-83,Material,0,0,0,0,0.0,0%,1
12328-391,Material,0,0,0,0,0.0,0%,1
7051-01,Material,0,0,0,0,0.0,0%,1
12441-70,Material,0,0,0,0,0.0,0%,1
12453-40,Material,0,0,0,0,0.0,0%,1
4516-02,Material,0,0,0,0,0.0,0%,1
11582A-148,Material,0,0,0,0,0.0,0%,1
12328-94,Material,0,0,0,0,0.0,0%,1
11582D-170,Material,0,0,0,0,0.0,0%,1
12318C-09,Material,0,0,0,0,0.0,0%,1
11582D-203,Material,0,0,0,0,0.0,0%,1
12545-08,Material,0,0,0,0,0.0,0%,1
11582A-160,Material,0,0,0,0,0.0,0%,1
11582D-152,Material,0,0,0,0,0.0,0%,1
12050-180,Material,0,0,0,0,0.0,0%,1
12393-FA-19,Material,0,0,0,0,0.0,0%,1
11582D-127,Material,0,0,0,0,0.0,0%,1
12393-FA-168,Material,0,0,0,0,0.0,0%,1
12318C-153,Material,0,0,0,0,0.0,0%,1
12414-53,Material,0,0,0,0,0.0,0%,1
11582A-126,Material,0,0,0,0,0.0,0%,1
12434 CDRLS-03,Material,0,0,0,0,0.0,0%,1
12453-72,Material,0,0,0,0,0.0,0%,1
11582D-178,Material,0,0,0,0,0.0,0%,1
12441-50,Material,0,0,0,0,0.0,0%,1
12434-320,Material,0,0,0,0,0.0,0%,1
12433-319,Material,0,0,0,0,0.0,0%,1
12441-64,Material,0,0,0,0,0.0,0%,1
12278B-42,Material,0,0,0,0,0.0,0%,1
12050-116,Material,0,0,0,0,0.0,0%,1
12278B-34,Material,0,0,0,0,0.0,0%,1
12433-188,Material,0,0,0,0,0.0,0%,1
12474C-32,Material,0,0,0,0,0.0,0%,1
12434-47,Material,0,0,0,0,0.0,0%,1
12453-95,Material,0,0,0,0,0.0,0%,1
12393-184,Material,0,0,0,0,0.0,0%,1
12434-59,Material,0,0,0,0,0.0,0%,1
7053-03,Material,0,0,0,0,0.0,0%,1
12453-25,Material,0,0,0,0,0.0,0%,1
11582D-03,Material,0,0,0,0,0.0,0%,1
11582D-109,Material,0,0,0,0,0.0,0%,1
12328-46,Material,0,0,0,0,0.0,0%,1
12278B-100,Material,0,0,0,0,0.0,0%,1
12433-106,Material,0,0,0,0,0.0,0%,1
12453-86,Material,0,0,0,0,0.0,0%,1
11582A-138,Material,0,0,0,0,0.0,0%,1
12278B-54,Material,0,0,0,0,0.0,0%,1
12393-34,Material,0,0,0,0,0.0,0%,1
11862C-134,Material,0,0,0,0,0.0,0%,1
12301-20,Material,0,0,0,0,0.0,0%,1
12393-FA-165,Material,0,0,0,0,0.0,0%,1
99999-05,Material,0,0,0,0,0.0,0%,1
11582D-67,Material,0,0,0,0,0.0,0%,1
12301-27,Material,0,0,0,0,0.0,0%,1
12393-53,Material,0,0,0,0,0.0,0%,1
